磁芯损耗，w/m3,频率，Hz,温度，oC,励磁波形,均值,中位数,总和,标准差,最小值,最大值,极差,变异系数,Q1,Q3,偏度,峰度,主频
8325.027451,56320,90,1,-0.000000,0.000023,-0.000000,0.055617,-0.078806,0.078418,0.157224,-2588703641.219805,-0.055471,0.055571,-0.005256,-1.499525,0.000976
11215.939850,56320,90,1,0.000000,0.000198,0.000000,0.061763,-0.087363,0.086853,0.174216,12649176967.791557,-0.061783,0.061723,-0.006094,-1.501493,0.000976
21981.477810,56320,90,1,-0.000000,0.000279,-0.000000,0.077779,-0.110139,0.109320,0.219459,-39822116542.801987,-0.077753,0.077837,-0.007761,-1.502283,0.000976
45023.345550,56320,90,1,0.000000,0.000620,0.000000,0.098202,-0.139262,0.137962,0.277224,50278092760.784538,-0.098145,0.098282,-0.009769,-1.501902,0.000976
63080.069110,56320,90,1,-0.000000,0.000695,-0.000000,0.109861,-0.155893,0.154330,0.310223,-56250886732.335693,-0.109909,0.109809,-0.010729,-1.501124,0.000976
128856.254700,56320,90,1,0.000000,0.000995,0.000000,0.139314,-0.198085,0.195582,0.393667,12968851585.637163,-0.139238,0.138985,-0.013453,-1.500328,0.000976
176787.051700,56320,90,1,-0.000000,0.001131,-0.000000,0.155818,-0.221175,0.218064,0.439239,-19944697434.350986,-0.156027,0.156039,-0.015039,-1.504000,0.000976
233607.074100,56320,90,1,0.000000,0.001251,0.000000,0.172584,-0.245073,0.241168,0.486241,88363333908.227768,-0.172770,0.172551,-0.016683,-1.504948,0.000976
317136.346800,56320,90,1,0.000000,0.002297,0.000000,0.193052,-0.274037,0.269141,0.543178,28240785267.067432,-0.193373,0.193732,-0.018857,-1.507653,0.000976
856.645748,63020,90,1,-0.000000,-0.000000,-0.000000,0.022088,-0.031280,0.031118,0.062397,-461596565.954467,-0.022064,0.022106,-0.004969,-1.500124,0.000976
1151.726862,63020,90,1,0.000000,0.000000,0.000000,0.024894,-0.035236,0.035098,0.070334,1699423017.771005,-0.024891,0.024871,-0.003791,-1.500414,0.000976
1566.034169,63020,90,1,0.000000,0.000072,0.000000,0.027727,-0.039193,0.038993,0.078186,3154758824.924851,-0.027700,0.027688,-0.004886,-1.503286,0.000976
2097.622753,63020,90,1,-0.000000,0.000008,-0.000000,0.031080,-0.043935,0.043747,0.087681,-3536257602.785712,-0.031037,0.031105,-0.003996,-1.502454,0.000976
2815.832497,63020,90,1,0.000000,0.000068,0.000000,0.034869,-0.049305,0.049082,0.098387,743877047.707856,-0.034877,0.034834,-0.004264,-1.502603,0.000976
3797.424531,63020,90,1,0.000000,0.000000,0.000000,0.039232,-0.055512,0.055217,0.110730,836942025.107797,-0.039246,0.039274,-0.004952,-1.501875,0.000976
5236.695363,63020,90,1,0.000000,0.000119,0.000000,0.044124,-0.062541,0.062128,0.124669,45183632233.385956,-0.044005,0.044105,-0.006677,-1.499684,0.000976
9192.992475,63020,90,1,0.000000,0.000006,0.000000,0.055110,-0.077931,0.077423,0.155353,2821612481.539920,-0.055186,0.055230,-0.006492,-1.502227,0.000976
12932.302170,63020,90,1,-0.000000,0.000235,-0.000000,0.062070,-0.087853,0.087180,0.175033,-63560231441.537056,-0.062017,0.062121,-0.007671,-1.502303,0.000976
25224.406310,63020,90,1,-0.000000,0.000160,-0.000000,0.077746,-0.110165,0.109171,0.219336,-13268626651.934877,-0.077779,0.077648,-0.009006,-1.502265,0.000976
36989.009070,63020,90,1,0.000000,0.000527,0.000000,0.088000,-0.124762,0.123550,0.248312,12873231725.684196,-0.087922,0.088150,-0.009809,-1.502365,0.000976
52005.405810,63020,90,1,-0.000000,0.000389,-0.000000,0.098189,-0.139304,0.137832,0.277137,-25136596177.833542,-0.098096,0.098167,-0.010738,-1.501782,0.000976
75280.535230,63020,90,1,-0.000000,0.000463,-0.000000,0.110803,-0.157472,0.155559,0.313031,-37820976165.950066,-0.110706,0.110789,-0.012455,-1.499863,0.000976
106641.155900,63020,90,1,0.000000,0.000953,0.000000,0.124400,-0.176872,0.174583,0.351455,12738515142.310638,-0.124265,0.124191,-0.013219,-1.500194,0.000976
271619.725800,63020,90,1,0.000000,0.001471,0.000000,0.173002,-0.245930,0.241567,0.487497,14762912568.282804,-0.173366,0.173068,-0.018348,-1.504801,0.000976
1009.330003,70840,90,1,0.000000,0.000000,0.000000,0.022102,-0.031264,0.031189,0.062453,780445446.163164,-0.022090,0.022040,-0.002585,-1.500326,0.000976
1810.755445,70840,90,1,0.000000,0.000000,0.000000,0.027598,-0.038988,0.038888,0.077876,1570033850.256865,-0.027630,0.027582,-0.002743,-1.502198,0.000976
2394.523080,70840,90,1,-0.000000,-0.000000,-0.000000,0.031101,-0.043941,0.043822,0.087763,-1027340370.650532,-0.031138,0.031095,-0.002965,-1.502399,0.000976
3242.159658,70830,90,1,0.000000,0.000031,0.000000,0.034924,-0.049377,0.049231,0.098608,638611924.135050,-0.034870,0.034918,-0.003185,-1.501367,0.000976
7977.251157,70840,90,1,-0.000000,-0.000000,-0.000000,0.049037,-0.069296,0.068976,0.138272,-643772243.931010,-0.049128,0.049122,-0.004823,-1.502030,0.000976
14641.555430,70840,90,1,0.000000,0.000222,0.000000,0.061598,-0.087152,0.086644,0.173796,3504266822.742050,-0.061513,0.061525,-0.006195,-1.502405,0.000976
29914.038450,70840,90,1,0.000000,0.000157,0.000000,0.077862,-0.110280,0.109492,0.219772,8858895703.186996,-0.077860,0.077838,-0.007523,-1.501995,0.000976
62328.073230,70840,90,1,0.000000,0.000508,0.000000,0.098736,-0.140154,0.138887,0.279041,6740422742.330976,-0.098496,0.098613,-0.009665,-1.499409,0.000976
87883.881300,70830,90,1,-0.000000,0.000743,-0.000000,0.110730,-0.157299,0.155690,0.312989,-14173509699.258381,-0.110394,0.110504,-0.010894,-1.499571,0.000976
123800.492100,70830,90,1,0.000000,0.000477,0.000000,0.124310,-0.176340,0.174358,0.350698,11572168589.983311,-0.124377,0.124387,-0.011904,-1.502581,0.000976
234105.831000,70840,90,1,-0.000000,0.001335,-0.000000,0.154920,-0.220103,0.217001,0.437104,-19829745201.909908,-0.155130,0.154744,-0.014903,-1.502699,0.000976
318078.112500,70840,90,1,-0.000000,0.001748,-0.000000,0.173236,-0.246267,0.242433,0.488701,-5406641557822631.000000,-0.173191,0.173451,-0.016557,-1.502819,0.000976
443777.445200,70840,90,1,-0.000000,0.001578,-0.000000,0.195917,-0.278772,0.273757,0.552528,-18238145724.742088,-0.196102,0.196217,-0.018864,-1.503051,0.000976
838.640425,79460,90,1,-0.000000,-0.000000,-0.000000,0.019667,-0.027812,0.027763,0.055575,-20140050124.789753,-0.019614,0.019653,-0.001924,-1.500170,0.000976
1187.426592,79460,90,1,-0.000000,0.000017,-0.000000,0.021996,-0.031055,0.030980,0.062035,-244826089.728196,-0.022005,0.021983,-0.002438,-1.503125,0.000976
1506.428620,79460,90,1,0.000000,0.000000,0.000000,0.024517,-0.034630,0.034546,0.069177,545767770.202022,-0.024477,0.024544,-0.002573,-1.502249,0.000976
2707.314291,79470,90,1,0.000000,0.000054,0.000000,0.030984,-0.043808,0.043678,0.087486,610153587.060990,-0.030976,0.030973,-0.003238,-1.501593,0.000976
3727.988947,79470,90,1,-0.000000,0.000026,-0.000000,0.034974,-0.049504,0.049337,0.098842,-1790655936.961473,-0.034965,0.034877,-0.003621,-1.499665,0.000976
5124.634185,79460,90,1,-0.000000,0.000020,-0.000000,0.039408,-0.055802,0.055591,0.111392,-3668564570.145173,-0.039393,0.039320,-0.004104,-1.499818,0.000976
6610.646909,79470,90,1,0.000000,0.000091,0.000000,0.043631,-0.061643,0.061376,0.123019,911789892.263059,-0.043620,0.043631,-0.004536,-1.501995,0.000976
9094.512273,79460,90,1,-0.000000,0.000077,-0.000000,0.049060,-0.069365,0.069021,0.138386,-1732310713.588021,-0.048991,0.049034,-0.005267,-1.502108,0.000976
12398.288940,79460,90,1,0.000000,0.000013,0.000000,0.055213,-0.078099,0.077666,0.155766,2569917527.072061,-0.055195,0.055217,-0.005591,-1.502463,0.000976
17211.136990,79460,90,1,0.000000,0.000242,0.000000,0.061904,-0.087613,0.087092,0.174705,3961840702.857797,-0.061803,0.061809,-0.006334,-1.502107,0.000976
24494.170010,79460,90,1,-0.000000,0.000160,-0.000000,0.069601,-0.098559,0.097907,0.196466,-11878555857.147457,-0.069597,0.069529,-0.007149,-1.502094,0.000976
35087.432370,79460,90,1,-0.000000,0.000332,-0.000000,0.078171,-0.110786,0.109963,0.220748,-26682304775.588486,-0.078089,0.078159,-0.007888,-1.501211,0.000976
51065.406220,79460,90,1,-0.000000,0.000157,-0.000000,0.088088,-0.125005,0.123965,0.248970,-30067351926.971672,-0.088095,0.087914,-0.008786,-1.499325,0.000976
140317.545500,79460,90,1,0.000000,0.000478,0.000000,0.123183,-0.174846,0.172819,0.347665,126143152517.244278,-0.123300,0.123261,-0.012253,-1.501887,0.000976
198336.542100,79460,90,1,-0.000000,0.001278,-0.000000,0.138433,-0.196667,0.194074,0.390740,-11812915561.343979,-0.138226,0.138287,-0.013930,-1.501969,0.000976
273221.051200,79460,90,1,-0.000000,0.001190,-0.000000,0.155016,-0.220429,0.217182,0.437610,-52912289458.421242,-0.154730,0.154879,-0.015554,-1.501640,0.000976
376396.208600,79460,90,1,-0.000000,0.001703,-0.000000,0.173934,-0.247649,0.243553,0.491202,-178122736885.096619,-0.173898,0.173806,-0.017376,-1.500524,0.000976
783.662887,89080,90,1,0.000000,0.000015,0.000000,0.017566,-0.024854,0.024791,0.049645,310125613.220327,-0.017562,0.017540,-0.002786,-1.500087,0.000976
1094.733299,89080,90,1,-0.000000,0.000034,-0.000000,0.019594,-0.027666,0.027600,0.055266,-872353436.557064,-0.019587,0.019593,-0.002502,-1.503104,0.000976
1378.015305,89090,90,1,0.000000,0.000012,0.000000,0.021792,-0.030793,0.030709,0.061502,1115739931.958303,-0.021771,0.021802,-0.002689,-1.501988,0.000976
1876.108259,89080,90,1,0.000000,0.000000,0.000000,0.024649,-0.034837,0.034730,0.069567,1201948066.835634,-0.024607,0.024682,-0.003113,-1.502439,0.000976
2490.795483,89080,90,1,0.000000,0.000000,0.000000,0.027697,-0.039157,0.039034,0.078191,1492717318.435063,-0.027674,0.027705,-0.003372,-1.501839,0.000976
3376.347702,89080,90,1,-0.000000,0.000076,-0.000000,0.031282,-0.044272,0.044114,0.088385,-525127127.348071,-0.031236,0.031247,-0.003876,-1.500101,0.000976
4582.056901,89080,90,1,-0.000000,0.000007,-0.000000,0.035177,-0.049810,0.049609,0.099419,-36020959409.703568,-0.035163,0.035103,-0.004306,-1.500017,0.000976
5880.572730,89080,90,1,0.000000,0.000032,0.000000,0.039053,-0.055201,0.054915,0.110116,769042861.229666,-0.039086,0.039064,-0.005151,-1.502243,0.000976
7815.654294,89090,90,1,-0.000000,0.000058,-0.000000,0.043426,-0.061400,0.061087,0.122488,-2223391680.436651,-0.043385,0.043429,-0.005259,-1.502187,0.000976
11070.640950,89080,90,1,-0.000000,0.000061,-0.000000,0.049213,-0.069609,0.069223,0.138832,-1145324073.154391,-0.049207,0.049211,-0.005824,-1.502812,0.000976
14925.402590,89090,90,1,0.000000,0.000048,0.000000,0.055307,-0.078286,0.077787,0.156073,765331713.317020,-0.055344,0.055384,-0.006653,-1.502219,0.000976
20932.402700,89080,90,1,0.000000,0.000123,0.000000,0.062178,-0.088039,0.087448,0.175487,2358159400.210275,-0.062155,0.062258,-0.007101,-1.502379,0.000976
29448.503970,89080,90,1,-0.000000,0.000241,-0.000000,0.069627,-0.098680,0.097916,0.196596,-10185387214.658096,-0.069589,0.069537,-0.008146,-1.501389,0.000976
42602.250800,89080,90,1,0.000000,0.000117,0.000000,0.078457,-0.111326,0.110396,0.221722,13390014771.230051,-0.078388,0.078352,-0.008862,-1.499680,0.000976
87413.414760,89080,90,1,0.000000,0.000625,0.000000,0.099112,-0.140549,0.139057,0.279606,16915186655.879997,-0.098998,0.099037,-0.011288,-1.502605,0.000976
118586.356400,89080,90,1,-0.000000,0.000769,-0.000000,0.109615,-0.155527,0.153762,0.309289,-11224494007.900793,-0.109545,0.109487,-0.012203,-1.502186,0.000976
166749.921600,89080,90,1,-0.000000,0.000758,-0.000000,0.123218,-0.175000,0.172751,0.347751,-18025057704.975864,-0.123016,0.123282,-0.013650,-1.502300,0.000976
231445.395900,89080,90,1,-0.000000,0.000900,-0.000000,0.137752,-0.195864,0.193065,0.388929,-20151363830.050846,-0.137617,0.137870,-0.015158,-1.501599,0.000976
325175.127700,89080,90,1,0.000000,0.001248,0.000000,0.155148,-0.220916,0.217401,0.438317,158892784616.727051,-0.154860,0.154886,-0.016945,-1.500029,0.000976
596099.947600,89090,90,1,-0.000000,0.001925,-0.000000,0.192779,-0.274327,0.268606,0.542934,-15185022599.447449,-0.192982,0.193264,-0.021703,-1.504990,0.000976
708.765204,99950,90,1,-0.000000,-0.000000,-0.000000,0.015632,-0.022089,0.022080,0.044168,-186125539.435218,-0.015636,0.015593,-0.000882,-1.500263,0.000976
983.457523,99950,90,1,-0.000000,-0.000000,-0.000000,0.017462,-0.024633,0.024614,0.049247,-541860571.590922,-0.017443,0.017469,-0.001018,-1.502939,0.000976
2992.093566,99950,90,1,0.000000,0.000000,0.000000,0.027908,-0.039458,0.039387,0.078845,4762946098.730635,-0.027886,0.027915,-0.002130,-1.500057,0.000976
5185.070986,99950,90,1,-0.000000,0.000004,-0.000000,0.034737,-0.049031,0.048897,0.097929,-1482097541.435431,-0.034745,0.034755,-0.003137,-1.502569,0.000976
9568.536060,99950,90,1,0.000000,0.000032,0.000000,0.043917,-0.062032,0.061831,0.123863,2044137661.880234,-0.043927,0.043855,-0.003868,-1.502999,0.000976
24678.394190,99950,90,1,-0.000000,0.000024,-0.000000,0.061908,-0.087586,0.087170,0.174756,-1320706988.202754,-0.061870,0.061921,-0.005274,-1.501787,0.000976
35803.847310,99950,90,1,-0.000000,0.000265,-0.000000,0.069867,-0.098967,0.098423,0.197390,-35771246334.809532,-0.069853,0.069854,-0.006075,-1.499987,0.000976
50812.431830,99950,90,1,0.000000,0.000153,0.000000,0.078349,-0.111034,0.110339,0.221373,40114997640.142624,-0.078264,0.078243,-0.006945,-1.500315,0.000976
73139.445330,99950,90,1,-0.000000,0.000412,-0.000000,0.087957,-0.124484,0.123587,0.248071,-90068197497.700897,-0.088005,0.087944,-0.007680,-1.503080,0.000976
99768.378420,99950,90,1,0.000000,0.000330,0.000000,0.097492,-0.138059,0.136990,0.275048,2434922281.442705,-0.097504,0.097446,-0.008669,-1.502381,0.000976
141036.480600,99950,90,1,0.000000,0.000350,0.000000,0.109743,-0.155532,0.154153,0.309684,56187314502.452072,-0.109575,0.109744,-0.009748,-1.502386,0.000976
193001.310500,99950,90,1,-0.000000,0.000737,-0.000000,0.122188,-0.173298,0.171601,0.344900,-3680010598.651241,-0.122300,0.122209,-0.010653,-1.501840,0.000976
278568.929500,99950,90,1,-0.000000,0.000541,-0.000000,0.138340,-0.196506,0.194321,0.390827,-1478580881138077.000000,-0.138203,0.138104,-0.011988,-1.500046,0.000976
389488.445200,99950,90,1,-0.000000,0.001320,-0.000000,0.155836,-0.221468,0.218781,0.440249,-4986759081.683436,-0.155650,0.155506,-0.013079,-1.500514,0.000976
520331.096100,99950,90,1,0.000000,0.001350,0.000000,0.171828,-0.243790,0.240529,0.484319,2563413710382933.500000,-0.172084,0.171764,-0.014320,-1.503697,0.000976
696938.015700,99950,90,1,-0.000000,0.001242,-0.000000,0.191997,-0.272359,0.268594,0.540953,-196615428818.557892,-0.192082,0.192074,-0.014447,-1.504546,0.000976
938.040675,112160,90,1,0.000000,0.000000,0.000000,0.015546,-0.021943,0.021906,0.043849,4380368274435546.500000,-0.015538,0.015541,-0.001643,-1.503077,0.000976
1223.050584,112160,90,1,0.000000,0.000000,0.000000,0.017448,-0.024636,0.024592,0.049228,638096823.152175,-0.017436,0.017459,-0.001680,-1.502518,0.000976
1603.438961,112160,90,1,0.000000,0.000000,0.000000,0.019572,-0.027646,0.027588,0.055233,715784800.066348,-0.019545,0.019588,-0.001985,-1.502589,0.000976
2138.530562,112160,90,1,0.000000,0.000000,0.000000,0.022064,-0.031177,0.031109,0.062285,347591264.215389,-0.022081,0.022049,-0.002164,-1.501848,0.000976
2798.160071,112160,90,1,-0.000000,-0.000000,-0.000000,0.024813,-0.035092,0.035014,0.070106,-1588049184.264727,-0.024825,0.024789,-0.002167,-1.500085,0.000976
3715.695872,112160,90,1,0.000000,0.000000,0.000000,0.027949,-0.039534,0.039443,0.078977,1589961715.046702,-0.027893,0.027940,-0.002293,-1.500324,0.000976
4755.175029,112160,90,1,-0.000000,-0.000000,-0.000000,0.030995,-0.043750,0.043633,0.087383,-1269536430.105140,-0.031031,0.031014,-0.002417,-1.502352,0.000976
6319.838092,112160,90,1,0.000000,0.000000,0.000000,0.034651,-0.048936,0.048798,0.097734,2087224396.184860,-0.034680,0.034685,-0.002915,-1.502423,0.000976
8722.460852,112160,90,1,-0.000000,-0.000000,-0.000000,0.039133,-0.055279,0.055097,0.110376,-6678650766.885440,-0.039170,0.039139,-0.003265,-1.502985,0.000976
16384.228880,112160,90,1,0.000000,0.000000,0.000000,0.049351,-0.069766,0.069502,0.139268,1630190021.923704,-0.049375,0.049373,-0.003770,-1.502499,0.000976
21891.838350,112160,90,1,0.000000,0.000000,0.000000,0.055354,-0.078289,0.077990,0.156278,1417068499.520097,-0.055355,0.055367,-0.004077,-1.501655,0.000976
31120.824420,112160,90,1,-0.000000,0.000144,-0.000000,0.062290,-0.088200,0.087800,0.176000,-7087252078.275036,-0.062274,0.062236,-0.004686,-1.500004,0.000976
63187.531280,112160,90,1,0.000000,0.000040,0.000000,0.078472,-0.110957,0.110383,0.221340,3090579025.013283,-0.078392,0.078336,-0.005369,-1.502877,0.000976
86443.756960,112160,90,1,0.000000,0.000065,0.000000,0.087203,-0.123402,0.122648,0.246050,11161954924.386049,-0.087092,0.087258,-0.006108,-1.502421,0.000976
121342.643900,112160,90,1,-0.000000,0.000056,-0.000000,0.097743,-0.138376,0.137457,0.275832,-3336306235.163351,-0.097646,0.097818,-0.006965,-1.502425,0.000976
167770.346600,112160,90,1,0.000000,0.000345,0.000000,0.109356,-0.154921,0.153776,0.308697,22396492403.449627,-0.109248,0.109339,-0.007681,-1.501819,0.000976
240563.413000,112160,90,1,0.000000,0.000393,0.000000,0.123525,-0.175226,0.173786,0.349012,9034939059.826078,-0.123218,0.123295,-0.008541,-1.499914,0.000976
464877.115000,112160,90,1,0.000000,0.001090,0.000000,0.154600,-0.219164,0.216843,0.436007,15830925724.974613,-0.154494,0.154443,-0.010999,-1.502906,0.000976
832598.638900,112160,90,1,-0.000000,0.000926,-0.000000,0.192301,-0.272891,0.269350,0.542241,-39382551423.149994,-0.192118,0.192687,-0.013544,-1.503444,0.000976
941.876029,125860,90,1,0.000000,0.000000,0.000000,0.013858,-0.019546,0.019542,0.039088,709517294.529915,-0.013856,0.013863,-0.000354,-1.502970,0.000976
1224.052589,125850,90,1,-0.000000,0.000000,-0.000000,0.015460,-0.021814,0.021805,0.043619,-1439223118.273150,-0.015468,0.015459,-0.000536,-1.502613,0.000976
1610.815256,125860,90,1,-0.000000,-0.000000,-0.000000,0.017541,-0.024755,0.024746,0.049501,-1995718302.720222,-0.017559,0.017519,-0.000367,-1.502698,0.000976
2095.126964,125860,90,1,0.000000,0.000000,0.000000,0.019590,-0.027657,0.027643,0.055299,345873112.907344,-0.019567,0.019593,-0.000628,-1.501946,0.000976
2780.980435,125860,90,1,-0.000000,-0.000000,-0.000000,0.022123,-0.031263,0.031250,0.062512,-707936515.774506,-0.022128,0.022083,-0.000520,-1.499963,0.000976
3584.043542,125860,90,1,-0.000000,-0.000000,-0.000000,0.024911,-0.035217,0.035180,0.070397,-911026562.853589,-0.024866,0.024909,-0.000999,-1.500295,0.000976
6074.632478,125850,90,1,0.000000,0.000000,0.000000,0.030958,-0.043682,0.043630,0.087312,2881921142.967043,-0.030961,0.030939,-0.001276,-1.502607,0.000976
8160.772480,125860,90,1,0.000000,0.000000,0.000000,0.034855,-0.049200,0.049123,0.098322,549105877.130950,-0.034811,0.034833,-0.001694,-1.502883,0.000976
11032.887960,125860,90,1,0.000000,0.000035,0.000000,0.039113,-0.055236,0.055143,0.110378,910261310.571354,-0.039054,0.039056,-0.001757,-1.502270,0.000976
15064.175960,125860,90,1,0.000000,0.000000,0.000000,0.043937,-0.062058,0.061940,0.123998,4999065303.001836,-0.043954,0.043930,-0.002041,-1.502552,0.000976
20482.925430,125860,90,1,0.000000,0.000000,0.000000,0.049370,-0.069773,0.069609,0.139382,25278231008.207676,-0.049419,0.049421,-0.002551,-1.501659,0.000976
38585.355990,125860,90,1,0.000000,0.000093,0.000000,0.062250,-0.088089,0.087839,0.175928,7968070072.115576,-0.062117,0.062178,-0.003139,-1.500101,0.000976
56211.370270,125860,90,1,0.000000,0.000000,0.000000,0.069950,-0.098839,0.098489,0.197328,5116359930.794965,-0.069877,0.069875,-0.003600,-1.502875,0.000976
107437.269000,125850,90,1,-0.000000,0.000143,-0.000000,0.087409,-0.123609,0.123079,0.246688,-17901498394.034454,-0.087443,0.087395,-0.004628,-1.502452,0.000976
288610.291600,125860,90,1,0.000000,0.000106,0.000000,0.123260,-0.174737,0.173598,0.348335,7424612091.403078,-0.123089,0.123232,-0.006931,-1.500106,0.000976
409320.219000,125850,90,1,0.000000,0.000516,0.000000,0.138149,-0.195566,0.194103,0.389669,14146457434.594933,-0.138241,0.138280,-0.008027,-1.502866,0.000976
763.220977,141270,90,1,-0.000000,-0.000000,-0.000000,0.011342,-0.016029,0.016021,0.032050,-163577651.612260,-0.011317,0.011321,-0.000415,-1.500476,0.000976
966.768255,141260,90,1,0.000000,0.000000,0.000000,0.012372,-0.017454,0.017447,0.034900,243626839.575570,-0.012382,0.012358,-0.000573,-1.502762,0.000976
2077.609685,141260,90,1,-0.000000,-0.000000,-0.000000,0.017443,-0.024632,0.024609,0.049242,-1488473234.097306,-0.017462,0.017431,-0.000921,-1.501869,0.000976
2745.415547,141260,90,1,0.000000,0.000010,0.000000,0.019664,-0.027794,0.027768,0.055562,592244114.827855,-0.019647,0.019649,-0.001024,-1.500035,0.000976
